UserId,ItemId
102,1239 3118 1137 590 868 1567 2649 490 2463 3237 698 150 1455 2499 2958 2193 1956 2312 48 1861 2551 2295 783 497 3049 2874 2072 423 1127 755 444 637 2087 1755 1873 702 1402 2232 333 280 1547 1318 1055 2020 2933 1029 1774 651 98 3145
103,307 2350 294 545 1697 2470 1922 2095 1417 2361 2111 2638 971 685 1529 333 302 2299 2850 2320 266 2167 1237 2318 760 1377 748 521 750 525 1386 0 1770 2741 2824 3089 2805 1677 475 964 3001 2022 697 1430 981 2855 2031 2351 611 176
104,1784 2320 229 3237 2551 3035 950 48 814 1567 2710 454 1939 2068 166 811 243 835 2616 2750 1737 1423 865 497 2401 1102 2626 1936 1755 2760 1292 2203 1254 931 1520 1445 1770 973 3175 820 116 62 2441 1245 2752 1645 1128 3124 1533 2478
105,3022 385 3229 3130 796 770 2776 2932 987 2724 2299 2994 1486 2944 115 2147 2855 1983 307 2384 824 2111 2171 1065 2638 266 2095 1239 907 2696 958 294 1475 1922 783 2824 2995 2976 1013 545 2850 232 1195 2922 3257 1254 1213 238 2652 1078
106,1034 1295 938 1324 2977 1942 1673 842 231 1575 372 3142 1828 1365 837 1931 1317 2339 277 167 2902 1197 1115 402 363 15 2928 830 1603 2208 954 1614 2638 3206 1130 361 1189 331 1405 458 1891 1054 2613 3156 2142 401 110 669 2913 589
107,637 3220 3124 1635 553 1224 275 3040 1113 2602 1812 2460 443 2878 167 981 1873 1857 1343 2070 294 2298 876 829 1135 677 82 676 1369 1455 2217 1031 3150 1268 741 59 2810 2525 1761 1513 1002 1840 1942 2306 1622 1783 2997 1106 119 1352
108,2649 1973 532 1200 2387 2338 2176 48 1238 1567 1612 2217 2714 1651 91 1649 2799 1748 3257 2958 2825 140 2399 405 2413 1991 2885 2932 1040 1871 1547 535 1128 3039 288 598 1494 553 1920 1048 43 842 1695 1001 2977 490 610 2544 241 1137
109,1325 231 1268 1224 2631 1861 2866 319 1299 2887 91 2113 836 2182 337 553 1686 2225 2385 2889 3210 677 734 2499 1336 2841 1002 1129 2297 1873 1269 2550 1895 394 1015 2306 692 1006 2316 2089 1432 613 1964 2959 1475 2810 990 405 629 1470
110,702 3178 412 2726 2320 1386 1465 2541 273 840 2466 2710 1348 489 2537 517 2039 3035 2463 1889 465 1784 241 1722 2380 18 2523 1200 2024 1155 1956 2133 2403 1214 950 2855 1558 3118 2553 712 2754 767 2514 1939 830 1443 1984 280 2007 2312
111,333 84 1198 2549 1889 2039 3032 3178 3071 712 2622 412 3013 2514 1053 550 697 1575 77 3229 3078 2031 2831 2536 1185 2091 749 1048 2464 313 2623 2221 2092 1660 2547 1023 2783 1466 2125 2458 485 1835 2810 1616 2180 1218 1341 1586 1268 1136
112,1386 2885 2022 1185 2464 1348 3178 750 333 702 2940 2320 1465 412 1197 2031 3032 2144 465 2351 329 517 2537 3229 1200 1417 2514 2652 2549 2350 275 865 1198 1889 2312 968 1770 2190 697 1193 1949 2541 18 2855 84 1195 1218 2726 273 3236
113,275 2537 505 3142 2455 2474 637 2885 2977 2652 1455 1325 1770 2855 2392 2470 2193 2651 655 384 2312 976 2173 1755 2464 3241 3220 1224 1195 2805 465 2339 1197 2946 1861 2940 2841 676 358 1722 3031 1812 2117 2971 122 1269 2921 1531 1156 783
114,1195 1784 2006 783 2977 714 1871 2115 486 637 1614 334 2470 2551 865 706 2883 1365 490 1868 3237 2902 2537 1119 275 1797 3049 358 1896 1973 13 3186 676 2320 1755 2885 1521 458 2521 3079 842 2455 170 91 1002 2652 2055 2338 905 2845
115,1474 2652 91 954 2977 3241 856 358 1117 505 231 2885 987 1386 1200 100 1185 1975 2413 1224 2428 2431 1129 2320 2022 2196 2350 2811 2470 275 3220 2933 1239 1868 2474 1197 3142 1106 1797 1289 719 1154 706 1896 2957 2351 2631 676 1681 2875
116,1224 1474 2977 3241 2652 676 1896 2413 825 2811 1975 319 1054 2885 1117 2631 2841 1797 1686 1432 1197 2959 1002 836 1129 1386 2351 2957 1154 358 1317 751 2022 2930 2887 1240 458 2193 1868 25 629 2537 2316 3142 1006 655 1269 239 2312 479
117,100 2976 2398 2080 275 3049 803 865 3014 1254 1651 2478 2933 1455 1681 186 1695 1714 2111 644 1706 2384 292 116 1402 532 2545 2147 2595 2488 1020 2464 68 2862 698 1423 2401 147 517 2944 1026 2232 3059 1936 959 3175 1147 1290 2713 3220
118,471 1575 1871 2350 170 842 837 1195 231 1365 3186 714 2902 1349 1295 856 655 1614 2921 2652 2455 2977 443 372 1130 2339 1673 1200 2958 1197 1386 2700 277 465 2726 1474 1324 3037 346 865 961 2022 2885 1868 588 384 2173 593 2127 217
119,677 3150 2805 405 553 3134 1941 2810 2977 734 1613 163 598 651 3189 2217 1268 2385 545 829 98 2958 2499 1085 544 1882 1387 954 2182 3243 64 126 1731 2350 876 1349 1041 2742 1804 759 2173 1861 2931 1213 1475 2417 2734 1025 1048 2926
120,1336 856 1975 1964 2811 1474 2631 91 505 1755 2115 714 1088 1317 2193 2841 1861 335 2217 825 1432 1797 319 2406 2546 1299 358 1470 2810 2940 1895 3150 1686 2182 1200 1185 3194 655 1475 2305 677 98 2164 1770 1054 905 1386 1193 629 2392
121,2307 1853 1195 1034 1720 13 170 1871 2786 910 1197 1130 593 3077 1575 2521 1900 571 2902 192 39 3186 706 361 2885 439 369 3142 346 2977 3223 328 1767 958 1505 2299 1349 334 847 167 2455 556 856 490 277 1521 217 457 1307 2627
122,1001 1556 971 2638 1614 2350 2527 2470 1594 1770 2031 1496 1218 836 1765 333 2940 443 593 328 905 3162 1026 2385 553 1853 1915 2977 2845 613 369 309 450 1417 3176 1896 2330 307 2893 1268 1414 2986 1336 1209 1014 2645 618 384 2174 275
123,697 770 1386 1193 1023 3078 1200 3178 3209 1063 465 2222 2312 412 417 663 756 333 2547 1770 859 3022 1194 2022 1793 1956 3229 2463 1336 3032 2706 1693 259 1269 3236 427 1835 584 2537 706 2831 3142 2536 496 2359 85 457 2039 845 1348
124,2811 1896 1317 231 335 1474 2887 2115 714 825 2217 319 1797 2385 91 3142 655 3241 1224 2164 1002 553 155 2262 2631 2474 2970 829 876 2193 2196 2805 613 471 2499 1964 458 358 539 3210 1386 405 676 734 2182 2594 987 1195 2959 1415
125,2810 2320 1268 1213 294 2805 2350 2651 1941 1770 307 2380 2022 1048 2299 2726 1922 3189 405 1200 266 490 2652 2217 1152 1197 545 333 865 1558 2855 465 1529 697 712 677 2193 1185 3118 981 2464 163 1195 2385 505 2537 1137 1474 275 1377
126,2726 2977 954 1861 346 2499 115 2551 905 1575 3237 1129 1964 319 751 2885 505 1567 2163 1386 2398 1975 2651 1797 358 1941 48 2044 553 651 1254 335 829 2652 2176 734 1432 1446 2225 2661 3049 655 2385 741 3241 2022 876 2384 783 3014
127,2940 1260 485 697 2018 1656 307 2645 1218 1336 1302 2527 1589 968 13 2823 821 3032 490 1689 2278 505 2885 1756 1429 2190 3229 2827 948 3026 1417 313 333 1662 919 749 639 1386 2497 2783 2039 2537 1466 2514 329 2747 2022 3159 1430 167
128,1922 266 1923 2850 1465 255 870 3022 2770 748 251 1237 596 1410 1358 3148 770 945 2616 2703 2602 2318 942 277 551 296 18 1818 85 1875 2351 1942 2350 2222 100 470 2726 2464 865 3178 2361 663 1185 1737 1417 2754 1229 1498 2039 1372
129,1941 553 163 1055 1362 3189 1034 2380 677 2565 1770 2499 98 1152 2299 1852 2182 712 2934 405 1984 1575 1549 1377 732 776 1684 2128 64 2072 2696 958 981 294 1804 1976 1200 126 1951 1475 253 685 2931 759 1162 1957 2638 115 2807 2384
130,1197 1034 1575 1200 1307 2885 471 457 865 1156 1195 1868 465 1942 2455 1857 1295 2320 2855 1770 2312 2299 2726 1324 2464 1871 2537 2602 3037 2470 277 170 443 2652 3142 1923 117 1031 517 2127 2977 719 842 231 1956 637 1474 167 2115 266
131,1348 2652 3078 2312 1868 275 2350 3118 2024 697 719 1474 417 2463 266 767 2108 1336 2810 3181 1455 2193 521 1060 1681 2875 2547 981 2435 412 3032 1198 1241 2039 1991 255 1034 2171 3178 1013 756 2474 2299 2030 2841 859 1754 2651 2805 698
132,275 3118 1575 865 2320 981 2805 719 1868 1200 1030 1455 1185 333 2463 1770 2470 3031 1681 2380 2726 698 712 1799 2837 2193 3189 294 1167 2312 1409 2007 637 2651 384 1023 2070 1722 1784 3256 2299 2525 1866 2854 783 1231 976 1127 2476 1993
133,3178 1185 2940 2464 3032 2039 1662 2403 968 1405 2536 702 2841 1677 2022 333 2031 3026 1417 1949 1198 1193 2645 167 2024 1197 77 2514 2537 1386 2013 505 518 471 84 2312 1616 697 1693 1465 1034 1575 3078 2547 639 1860 1586 465 3041 1429
134,465 2022 115 346 1200 1290 2541 380 3209 2398 1423 48 796 2359 957 2696 2693 1060 2986 2937 423 521 1486 1579 2855 1983 3049 3064 1239 470 1193 2652 1446 1973 2776 824 2932 1498 1651 385 3104 2126 280 1121 907 2338 2463 1811 2650 3189
135,1034 1942 1324 2913 2299 1031 1603 1735 2127 2563 2885 1307 808 1501 2351 72 958 1900 1423 1573 814 3205 46 1233 471 117 465 1237 2750 1563 1922 1812 1367 214 277 1456 2350 515 2101 517 2652 162 457 429 672 2071 1505 1386 470 3041
136,2351 1722 275 1465 865 1868 1197 1200 2320 2541 100 719 2537 596 2179 1185 2754 470 1681 2464 697 3148 2312 803 3209 637 1455 1770 2463 706 2688 1575 1784 2455 457 2616 496 2127 2024 1443 2940 783 505 1560 1737 255 501 1498 3142 231
137,331 422 2011 2127 1290 2351 863 2807 814 924 1197 128 296 1422 1343 272 845 14 2844 2086 1735 2299 938 2508 2645 46 2185 682 957 1063 2750 1031 1295 4 596 214 1233 361 3229 2198 1498 654 3041 2652 589 2411 1900 1673 2206 2208
138,945 2393 2964 1498 1643 2343 1386 2179 2405 1348 501 2652 1156 2754 1812 1942 1060 251 465 1857 1956 2937 3233 3145 1922 2757 1714 1465 2825 957 1122 1602 938 2750 720 2957 3087 1034 1295 3148 2899 521 2471 645 2738 46 496 1990 361 2236
139,1681 2537 1455 1684 496 712 1352 2149 1868 1734 1984 2128 3031 2464 3181 2193 3231 981 1604 573 1803 1116 358 1407 1558 2514 2836 2007 698 780 2645 2460 494 2030 1812 1648 446 2206 2070 2833 92 637 1673 2809 1034 1474 3139 1497 2326 267
140,1871 1575 842 2006 3186 2902 2977 1115 275 2805 1034 714 231 1781 1295 384 2470 2173 1156 981 2299 3079 1597 346 1828 1474 1307 2726 2320 1812 294 486 2971 2661 1784 2966 545 2075 1520 2855 2022 2812 2070 1680 1861 167 115 960 1941 2885
141,1185 1197 496 2312 2940 865 756 1351 812 2529 273 2537 494 2885 231 412 275 3229 2541 358 333 2464 1793 79 770 1386 1693 2773 3078 2031 1417 1889 2455 1505 443 1023 479 2024 1786 2351 588 945 2651 1949 2022 1046 1735 2403 1506 3127
142,3158 814 1443 2384 644 2750 2885 1386 2855 2198 745 1517 1159 2788 2011 2645 2002 517 1290 259 988 470 682 1200 454 1818 2841 865 2652 1784 515 2726 1423 783 2411 1868 296 380 1656 2127 2470 803 468 1567 1197 3209 1560 84 275 2107
143,964 2726 115 2875 1239 1784 497 454 2649 2810 2986 2398 1941 2428 2551 423 3189 2933 2147 2044 2338 1864 2488 1386 3052 2325 3014 1292 1254 1289 2022 2932 3049 2080 2182 2958 783 1213 2885 532 1238 2595 465 186 1446 2176 1964 1591 229 2585
144,2262 122 3142 2652 2173 1224 1159 2474 2464 865 2225 1006 128 259 3241 3210 2115 2470 1470 2455 2088 702 2217 1770 1336 2651 1517 1117 1185 319 1641 2193 1193 275 2312 2631 3250 1686 1348 1137 2309 710 1443 2127 1972 1596 2392 197 745 714
145,987 954 2930 1975 3241 1470 1224 231 2196 2413 856 1432 1117 2631 1575 1088 1386 692 1405 1465 1861 2652 2810 2885 2541 405 2841 25 31 938 673 1045 288 1596 2811 358 553 505 3210 1317 2129 394 629 702 1054 1956 1137 1299 517 155
146,1770 2537 954 2811 2726 1195 2810 1268 2661 2971 2022 2431 490 465 1861 2044 2885 988 3220 1129 2862 719 651 3103 2413 2499 2295 582 1455 2217 876 2966 505 243 1399 443 275 1812 1224 1706 2320 2696 2878 346 553 319 91 751 1156 938
147,938 3209 2022 609 465 3181 1455 1241 1923 2885 2537 1868 697 471 1681 1673 1812 3037 2024 2351 277 2750 296 1197 1857 2541 59 417 2115 1195 273 385 1648 663 380 2997 949 770 259 2977 2455 3041 637 2928 2066 1365 2474 505 3022 3068
148,954 2952 1242 1044 940 2563 443 2811 1129 1731 1706 1896 2684 1728 1399 905 2522 142 2395 1034 958 2044 91 2767 1620 865 366 1317 2532 1650 1956 2977 43 2971 2173 987 1452 1292 876 3196 2322 2115 169 2921 192 1474 1179 2159 496 1446
149,2977 3142 1575 842 593 545 1034 2805 919 1349 1861 1521 2651 971 443 856 13 2869 1871 2810 2385 2307 1048 3223 847 590 954 571 1020 505 490 905 1941 2926 2809 2811 1781 2291 1069 1130 39 2470 1158 1165 1055 598 553 331 704 836
150,2537 2464 2514 1868 1348 1386 1949 968 697 2022 505 1200 3078 2320 2885 2031 2470 702 231 465 2144 471 1336 1465 384 496 2351 1197 2455 2549 2403 1195 2726 2547 1218 1558 2855 1861 1196 3118 1268 637 1784 2007 273 1198 1770 964 294 3142
151,1575 275 1770 1200 2537 637 2022 2885 1195 2320 719 783 2971 1185 465 2464 471 1474 2312 2351 1386 294 496 2726 1455 505 1784 2455 490 1681 1812 981 443 1156 2845 3031 1034 1443 2862 1567 988 3040 2117 1268 454 2940 231 2350 706 1684
152,2113 751 836 1054 319 1797 244 1317 710 825 155 1975 2297 2262 613 938 2959 505 169 335 539 2648 1596 2970 1518 215 3201 2164 2413 1299 1855 2594 1650 337 1117 1154 3241 2196 1088 829 2431 883 2362 1006 1129 3167 2889 239 3210 1415
153,471 1861 486 231 1521 618 358 1720 1325 1268 847 1195 1684 2627 1613 1298 598 2380 571 2527 1474 2869 553 2685 1868 2661 976 1672 441 334 2521 1768 1130 1365 1795 2174 876 1185 593 458 865 1604 335 2193 1383 1765 1915 1556 1496 585
154,2971 1418 3031 2525 1132 1353 275 741 3220 665 151 490 965 1715 1435 719 1378 2164 332 752 2070 1474 2521 1575 981 676 294 2476 1268 3046 1207 895 1861 1585 2283 1684 1928 144 2611 1871 1226 1784 1837 147 1002 372 2504 1195 847 1170
155,702 830 2339 2541 1424 2726 385 3037 1185 15 2754 1465 1193 2007 1575 918 2350 333 277 2750 1784 296 176 255 275 1189 621 3209 1078 166 181 412 706 1102 1237 1922 3118 3237 2470 2179 273 1307 88 750 1325 3035 1505 1060 1818 2171
156,2351 2350 479 266 2652 2320 2726 2714 241 987 1106 2885 1197 803 470 3241 192 1956 294 2428 1498 1071 702 1602 788 272 2850 91 1470 2688 2179 1722 1371 1048 3145 596 100 1575 14 2541 3039 2431 517 1560 2782 1046 1137 3059 1804 2799
157,2350 3189 2320 2810 98 1770 2958 2638 2380 1362 553 1048 545 2111 964 1268 294 1377 2299 981 3236 1558 2734 971 958 712 333 525 307 3118 1475 677 0 1922 2193 266 1852 1200 1549 949 590 2385 1804 1386 2726 1055 598 1697 2270 2464
158,2464 2726 1197 2514 2885 2171 157 2652 2855 1193 2546 490 1922 2460 333 3041 273 3178 935 496 1539 3032 1784 1156 1239 2799 2529 167 117 968 1991 2435 2878 1755 1455 486 1567 3176 1196 1405 3229 1307 588 2031 2030 2937 2724 2206 2163 18
159,954 836 751 2113 2431 905 2297 505 1154 1054 1896 319 2262 1224 91 1299 1474 938 2631 1002 613 539 2959 2546 825 3201 3241 231 358 1861 2970 2196 676 335 1975 2392 155 2779 3210 215 2889 25 1317 458 2648 2115 1518 2362 829 2217
160,2338 2325 2044 2883 2696 1591 1292 2488 2585 1088 3218 2507 765 1239 1095 2544 62 2472 1784 2932 2713 40 2478 2401 610 2227 3052 1967 3049 100 2726 43 2586 2987 779 2745 2423 1998 140 3004 1337 3237 91 1076 973 1770 523 868 1306 2320
161,302 677 685 307 1362 2270 294 1697 971 2496 266 270 2365 2638 2958 431 2850 3189 2001 577 2800 525 1389 1770 981 958 2318 545 276 98 2565 126 1763 2320 1922 2095 788 2361 1549 253 1034 2805 1613 1213 2824 2734 2167 1529 2263 2350
162,2472 1567 443 1423 115 1651 454 361 2066 277 2551 1871 1365 663 2338 1770 1290 1195 1673 2208 2055 770 1575 3068 62 1765 1119 13 2222 1088 280 1147 960 2521 2044 275 2384 1864 486 2994 497 491 1812 2325 1115 3186 1300 2790 2508 170
163,1195 1575 505 443 1614 486 1200 490 2470 13 1197 1871 2022 170 334 865 571 2855 1474 1868 2652 465 919 1720 2902 231 3241 1130 2521 2537 346 2726 384 593 1521 2006 1001 2351 275 2661 294 2320 938 1119 856 454 637 1533 1853 1325
164,2638 170 655 335 712 1614 1804 2193 842 475 1130 1349 3079 0 837 856 704 964 1242 2470 2182 1765 2977 98 294 598 444 1620 905 384 401 954 981 334 1852 2142 405 2339 1317 2521 1362 971 1941 908 1361 2128 2320 2333 486 615
165,2320 2350 2726 2937 1197 1239 2022 1474 3241 517 964 1200 465 1784 803 1348 1575 1770 987 2111 1818 2541 702 865 1722 1956 1567 1268 275 505 2428 454 423 2688 1195 358 1714 91 2977 2537 2217 1088 115 521 2464 1990 470 3220 346 2616
166,1200 1386 2022 2726 2652 1197 2320 2350 465 1034 1474 938 1770 2464 505 2805 471 2299 865 231 2651 167 517 2537 2182 2841 3241 1941 2810 2217 719 275 3142 1868 1156 296 457 1325 1213 2750 644 2312 1673 1942 706 1784 1193 1031 100 1857
167,2811 1975 1299 1224 1575 2631 938 3210 2196 1861 2113 2413 231 987 2977 539 2889 2164 2316 677 990 3150 335 1432 2362 358 2546 1474 1415 905 1518 1686 613 876 714 2193 2648 2305 2406 337 394 2217 829 2 1383 3243 1015 2285 1650 1355
168,938 2977 2182 1268 2217 1048 553 1474 2299 231 2651 1197 1325 2350 2885 2385 405 2193 505 3241 1770 307 296 1156 1896 2811 2380 1152 545 2855 1195 589 2841 1812 2499 714 358 2431 2638 3142 2022 987 335 2474 734 2959 1386 1975 677 644
169,2805 2380 865 2022 2651 1048 2997 1681 1156 1295 2537 1307 719 1474 2128 2464 2514 2007 1558 714 2885 457 1868 1195 1405 1034 2312 2193 1455 2726 494 637 1734 2182 698 2351 372 1324 1407 644 1456 1200 876 1386 3041 2320 2115 3106 1804 2664
170,2529 3008 2087 275 2152 1239 1621 147 1681 1984 1127 869 2767 865 1022 840 2338 2466 2320 1226 1837 2696 241 1196 240 2232 698 1784 2937 950 1558 1076 100 719 3220 1048 712 454 2726 2537 1575 1722 2387 1936 412 1348 1455 2933 2039 2428
171,2350 2258 596 957 1268 1770 924 100 803 45 2810 1197 1371 2217 1195 1804 2651 3189 1498 1137 1737 2937 3241 1213 490 595 3084 2875 471 1560 2934 2688 521 865 2537 1060 505 1106 3209 2464 2198 1443 1575 241 2398 1941 2782 712 2171 2616
172,1386 2750 465 517 814 1197 2885 1857 1956 2541 491 1307 2855 644 609 1290 1800 1324 1295 1942 1673 2464 277 457 380 2616 945 117 417 1737 3068 3209 1812 255 2030 1193 1424 1031 2222 1102 2012 2127 2807 363 2198 697 702 770 2299 515
173,1575 954 856 2977 2115 91 1386 358 1896 2885 1861 2546 1200 2022 2631 714 2811 2464 1336 2841 865 1975 2193 2537 2470 1185 1197 2726 2351 655 2959 458 2217 1154 2940 319 335 676 1054 825 275 1686 2957 3142 2320 1129 465 1868 1770 876
174,2320 3189 2193 2350 1770 2726 1362 2651 2217 981 1213 1804 294 2380 1055 2385 1386 1200 1474 266 1034 2474 3241 231 2351 1531 1048 2652 1152 876 2958 865 2022 241 2638 2734 987 1922 1549 1387 1197 3142 829 1106 1325 1529 712 1377 964 655
175,1348 1465 2030 3246 2022 2652 2885 2971 3041 479 2463 3241 865 1923 1575 505 1956 1868 1749 231 1119 2688 1715 486 46 517 3187 2222 803 1456 2645 783 1185 1001 1023 596 2754 2529 1034 2508 2455 1860 1237 2031 1156 571 515 2460 1672 3145
176,2841 1348 1474 697 865 2652 1922 1185 2127 505 3078 1200 1034 945 2940 2179 470 1770 1156 2977 266 1470 1307 719 1195 1336 706 2182 1812 255 331 2757 596 1465 1681 471 1784 589 1430 1060 277 1868 59 2031 333 479 117 1046 2024 814
177,98 2638 981 1365 2115 842 1115 1871 1130 588 2193 457 2299 3189 1614 2320 1765 1195 2006 1119 294 1922 275 1923 2142 333 1770 99 1197 1185 2514 2291 1573 277 2099 1361 1597 949 384 1307 1237 1362 1941 1505 405 335 1673 1200 1781 2855
178,84 259 1656 422 2031 1386 2940 128 863 313 2351 968 1218 988 2455 2661 706 2527 2470 2022 2979 294 2086 1715 2823 2119 1589 2783 2855 465 2002 3142 2537 1770 2971 13 2309 1575 1689 2411 2107 486 1529 2976 865 1063 847 2359 2827 384
179,1812 865 1200 496 2885 275 1575 2312 1474 1193 1664 637 719 2940 1770 515 968 1386 3220 2971 1197 2351 1185 1443 3231 2738 1195 783 1369 2024 417 1156 2645 609 1681 1031 780 1113 1135 2455 1754 2547 3209 976 1307 770 471 938 3031 2662
180,1575 1770 865 2464 2470 2351 2537 1197 3078 1193 697 938 1348 2350 1034 333 1474 266 1185 719 457 294 2031 1195 1455 2602 2024 1923 1922 2179 945 490 471 1465 981 2724 637 2547 277 2971 2463 2878 2841 100 2946 756 2117 1156 3181 1722
181,1720 3186 1130 443 39 1614 1001 1031 2638 1556 1941 847 2786 2006 2879 1069 1706 2307 637 1575 328 3077 1200 3223 1119 1731 1864 1770 1295 505 1651 3142 644 115 2380 3105 651 486 1365 553 1520 384 1156 3132 1292 2937 1460 590 1505 1496
182,1195 275 1868 1185 865 2464 294 719 637 2312 2455 2940 3176 3040 2031 1681 2527 783 2726 1197 2174 2351 2470 2320 2350 2007 1812 2902 2997 3237 981 2651 1871 1348 2463 2299 2206 3031 1156 2398 702 1307 443 1722 847 333 1365 1193 1465 2971
183,3209 521 100 2652 1060 1200 770 1577 748 2171 1348 868 1498 1737 870 2855 3022 2616 2012 2850 2875 596 1784 1922 2398 1991 2393 3129 2222 3233 2182 3229 296 1990 255 957 3130 1371 988 1065 2537 1239 168 3247 964 609 706 346 2006 2514
184,1386 100 2885 2350 2464 465 521 2616 2470 1185 2652 2875 1737 1193 3209 1681 1991 275 3130 1443 1575 2754 2855 1239 2182 865 698 1498 231 1770 767 2937 1268 18 1755 868 1922 719 3233 1078 803 2024 266 1371 2750 1567 280 770 2312 2537
185,1673 505 2222 486 1365 2455 1871 3186 842 277 2066 2997 1614 1325 1765 1505 3079 1923 1424 1195 1307 1115 1324 334 1119 960 443 2928 231 3142 837 714 2706 2174 1730 3109 2075 1130 2521 117 1156 3041 387 2536 2514 1835 2208 1456 170 2115
186,2350 294 2022 2299 1812 2726 2651 465 2937 2652 525 1770 1715 2810 479 2845 346 1048 1156 2976 2380 1152 1290 1556 1558 2031 1218 865 2627 1922 1494 1614 1046 2645 1456 2809 1560 2312 971 1496 2537 398 2398 1735 1498 1868 1321 1941 448 1200
187,2173 842 170 505 2444 331 3241 3186 910 2075 1857 2522 1846 2855 2127 1942 593 1871 2350 655 545 1575 167 3037 1165 1430 2115 1020 1094 1853 1156 1325 847 714 954 1307 2879 3182 856 2521 1614 2902 1195 277 2339 1324 1054 1720 1006 919
188,865 275 2971 496 637 3031 1455 1575 783 1474 2464 2117 988 1185 2312 465 3040 1770 2862 2661 2940 2645 1681 2351 2022 1352 697 2845 3181 1135 1369 417 1812 1386 490 1443 3220 515 981 2024 2885 3092 505 2030 2460 1881 1958 2031 2299 1193
189,3209 1956 938 91 2350 100 987 2541 1200 2750 2652 2937 2431 2616 2147 2464 346 1117 1567 1964 1129 2351 2171 1088 1197 521 748 1737 2163 2799 814 1268 1195 423 1474 1975 2841 1498 1239 266 255 954 2384 868 1470 115 1299 2198 2413 319
