keyword,movieID
albert,6656 7245 87413 42740 3358 2829 163925 4276 1414 4580 80549 6302 6568 47721 1256 118290 7900 8266 30883 8482 185031 7091 385 493 171701 178613 110541 4197 91126 26183 42 472 3341 4849 211 4563 27368 8379 5102 3962 6214 2243 5353 8879 32469 3408 81910 4426 4220 953 1009 54121 4039 5965 51471 8264 2731 4673 49130 36289 55805 124404 6849 6944 6899 6377 252 1245 145839 5746 1948 6374 7831 7147 26340 528 6785 1654 95744 1643 157296 31590 950 934 916 5764 7303 68269 91353 8765 61167 7834 5483 26764 4865 48741 2043 117545 91355
hackett,4670 4780 953 6944 26084 7831 6785 950 934 7303 7834 5
frances,189111 65596 6772 46855 5901 5560 236 563 32620 4237 91860 85394 5838 990 3241 8207 5279 52319 1176 5965 113275 68157 3357 36289 7439 108078 179073 174055 8684 34150 4653 5646 6527 434 7079 71810 3053 81512 104925 6783 1224 4959 6773 166015 6538 552 698 5026 5011 33683 1150 1801 32440 5839 8804 27776 45880 5840 52694 6959 4811 85354 2179 10 99149 3990 1093 3264 1453 2757 4624 247 3627 106489 141928 118696 44864 98809 799 72731 5952 3795 4326 103027 177593 41569 4993 6765 5380 4443 6215 953 959 7153 1493 3758 61323 49957 3428
goodrich,32442 26547 1121 118784 142115 374 39292 97913 313 152081 84512 2932 134393 1660 4929 5507 5562 47978 175585 7082 4019 26849 60753 37844 155812 27176 30822 1581 2917 1406 94325 5111 3448 5214 3331 1235 66785 100737 2239 7843 5198 26726 71484 7074 51037 74282 3453 2145 3618 49524 133832 116963 80839 6887 79134 1307 3632 49130 54281 4474 76143 140301 4160 26680 5505 5267 4130 2416 1201 81383 2420 142020 146682 3714 2763 79333 6021 3683 144714 3596 82378 26765 4860 27537 6203 250 938 2008 3056 2268 2114 2642 1711 8190 2255 39 92760 54372 3984
steve,141846 317 5047 3048 39414 83086 52730 6269 64197 1442 53993 1051 2770 2984 55156 451 1257 4626 7048 90531 35836 100159 828 2478 2261 536 83976 8623 3524 3684 19 58299 106438 3865 2108 2109 6949 246 103245 6769 2694 101283 43836 656 55205 2111 106918 136562 70208 52694 4893 3543 107945 169904 6014 4327 49263 30810 38038 47099 70301 3269 53808 4337 93563 1454 176 7260 1426 3539 142196 32009 2148 53550 3661 95067 8016 1703 2713 26467 45672 4545 68932 7448 4864 2112 2473 4511 1834 3359 85510 6342 2445 8494 59129 67665 77266 3323 54881
martin,7414 8755 39414 3966 2478 8042 60128 177593 2770 1696 5513 626 97306 359 5385 57669 482 2138 139717 6587 6944 4711 33558 536 3774 143559 143367 8623 8290 2108 90863 2109 2924 3436 43836 8840 1150 80834 5 2111 26391 4589 4899 1885 6014 62970 108727 1730 106889 99191 2973 3741 1203 3104 103235 32213 7175 1395 3962 2824 4191 26052 26147 149 4811 4792 60674 4121 77191 5292 80126 7419 58879 4292 2112 5679 1834 4994 1490 152083 4349 504 4282 26695 103543 5588 11 3258 6898 2249 67186 2656 3252 7704 1574 3753 128197 73015 7492
diane,4508 2325 2060 99415 3299 2589 27826 98503 1422 136850 2281 41 3813 6314 3814 49666 112749 94919 1077 4770 3189 48982 4393 4080 7841 63826 7987 81784 5364 2929 492 6765 3763 2570 145418 50802 2320 103596 161127 2506 55052 4780 2226 8972 80839 8836 32139 161918 54256 5102 136305 68157 5589 7149 6835 76030 2097 6944 83796 140850 1453 1230 52299 205 4754 80860 3075 5111 86880 30894 27595 4378 632 7084 2359 3598 47950 346 2333 1957 3662 2406 43396 7882 79357 1399 3947 3793 4794 91976 55444 765 84601 1719 40414 5165 101765 2738 3449
keaton,82848 25750 8454 3022 92760 8275 68600 8609 3299 25769 7074 151311 3813 3219 3814 112749 1077 3502 5891 3591 4080 81784 2929 492 30894 50802 378 2506 112183 8796 2518 135887 7149 2174 6944 5568 1598 1230 2374 205 371 7084 1377 719 8869 1399 33830 108945 2738 3449 1441 1244 830 45648 5 4585 4268 166946 592 122926 2023 2392 142488
short,190221 99764 4155 172577 96608 116897 4545 4121 104944 158398 4558 4544 6944 535 2478 8938 4675 549 158528 3760 2798 114335 48142 8656 97172 48416 153236 110501 50158 38159 7025 8426 1583 7222 93114 56274 5 177939 121342 5582 2396 1474 148626 112580 104837 679 121099 49013 53355 126142 100083 5882 147002 32600 388 7109 27660 130518 4642
michael,54354 158027 2807 120919 757 861 7486 5669 92046 58301 2725 8622 27523 1827 7810 36276 2024 6345 2064 3015 90353 59258 53894 62834 127116 152173 2527 5269 51562 86279 134849 7566 90943 3077 7812 26828 2289 5664 71108 92494 33725 52767 70994 36931 7649 8667 5455 47044 4453 6547 8578 26630 110586 5458 2401 8581 50440 62836 26712 36477 8183 97194 7811 1670 5867 6055 6 5226 1003 225 4194 88235 51471 3937 54999 6860 3769 4132 7647 2174 406 160440 27829 139717 7455 1428 140301 3317 34312 891 7650 4681 1288 115203 157 810 90738 160848 8425
mann,66 2912 6777 47044 5867 6 5573 8617 8331 4164 114335 5497 1588 5189 4210 5051 5434 74275 6400 69640 3966 68135 2662 7082 105250 171495 26313 5443 185473 132362 1480 7181 132153 7772 22 4187 8875 26133 7124 3708 73854 8385 6429 6684 1946 784 6345 8798 3006 4093 99117 25788 343 2971 120637 66509 25952 2526 110771 148956 4477 97470 6203 2201 61071 26745 879 5009 4970 48883 7083 60289 7004 5372 50800 71910 93270 114678 84246 8921 1413 431 31617 4131 7219 4527 33644 7988 33669 6561 1408 58107 35807 6237 4635 33781 104875 7727 41566
pacino,1050 4262 6330 4661 42943 132496 61697 3173 100326 3252 5530 38992 1095 6 3420 3006 3362 6059 100 3735 172591 1466 2616 431 1645 101531 4285 5388 30850 90890 858 2023 1221
robert,6656 7245 52281 5055 5550 26265 105954 6267 1068 136664 4686 62799 52784 3267 1694 162 80219 300 142448 8261 54995 182297 6153 27751 4717 8907 4232 6204 4337 131724 55946 1791 173351 2802 80549 4116 305 6302 2745 26052 161830 121231 31692 1942 1234 7772 3763 6568 33681 5504 428 32632 7301 175397 140267 163 5356 3395 6709 1337 5483 6566 26151 1256 6453 44657 281 3468 3098 8424 9005 71282 63239 3111 51088 1100 535 7156 26409 2893 3843 7900 869 3146 80586 3999 8684 3109 2056 1841 4441 3844 34323 105585 121007 34530 37384 1949 109576
niro,428 49822 7349 151739 4167 3104 2745 3107 7449 61697 80880 31427 1199 106330 107702 80219 140110 6 3115 3105 2539 2278 1061 111 89840 7354 3948 782 1747 4448 8042 26359 2264 30825 5900 82852 104925 5563 1263 3706 3754 1343 6436 6001 1228 3980 109723 3103 26391 5220 1227 273 2194 97921 140928 8907 16 1213 1221
val,2244 5329 3648 7348 553 3283 8369 2445 3981 1297 6 1049 124404 2193 38061 880 2394 7031 2048 6868 5796 77667 1479 3315 5500 153 1093
kilmer,5329 7348 553 8369 2445 3981 1297 6 1049 2193 38061 880 2394 7031 6868 77667 1479 5500 153 1093
sydney,2952 78620 5339 3194 4978 5707 4361 7 1717 6554 2819 3623 454 54734 27821 6377 4813 3127 3011 1959 145491 4927 2153 6405 3074 106916 270 2906 7184 4563
pollack,2894 5853 74946 6124 3531 4131 235 1299 54281 409 101765 78620 5339 3194 1468 5707 4361 7 2819 2597 454 27821 3011 1959 3074 2906 7184
samuel,7335 8126 131826 6148 4826 108601 151559 81681 59118 6263 1660 85213 2015 5678 456 139130 4777 72 3513 3208 43912 241 78218 1609 1702 7 3994 6573 107314 58025 5735 61401 8961 82041 86593 6163 259 905 119145 46965 903 3615 53953 3389 7321 66335 128360 3702 51091 1779 2722 1729 31225 4164 1029 915 2018 33158 1047 2058 2081 77798 168254 1282 165 133867 1792 6595 37477 8521 175661 5026 805 5293 1440 167064 2179 296 725 162600 61705 3744 88140 110102 1215 6306 110541 4105 68952 27036 25752 77931 46347 1261 7584 6966 52722 599 6301
billy,8827 121372 118930 102217 86721 168632 121374 3728 49263 119153 34321 59126 418 5294 89090 4191 1238 86290 2391 2333 99764 5752 436 4125 8948 49824 33090 2496 736 210 8966 4181 6289 7438 4117 6821 34437 6005 7460 7028 4980 4204 134393 162606 26940 30810 2901 4242 148238 2973 3839 6313 2098 2015 51925 91414 108689 136447 114028 1188 1601 5991 2771 2429 2716 178129 2713 3555 1011 5139 4067 339 619 127134 1265 148667 2240 3552 342 2370 26133 5356 25769 59141 26453 2517 103 1007 49278 5893 5159 1016 3809 986 5584 606 6711 427 97194
wilder,2607 116985 106144 96567 158022 103801 5380 74868 8482 955 2690 25752 104913 98296 108715 5470 69436 105731 83613 82461 88785 2786 175781 180263 909 91860 3435 3870 144222 1278 6579 922 6573 910 130842 184245 4359 5008 1259 3196 3076 5843 2467 6039 6962 8336 937 915 116505 3736 6578 2300 6581 55555 6557 4380 5489 7063 104337 2447 44555 3812 1211 67508 1893 26375 2203 71867 1938 7 76143 5250 7093 4926 31410 6021 4970 5666 5283 31522 936 6528 3671 7411 33126 4433 6732 64501 1073 4662 3378 101072 4962 1306 363 2405
harrison,1894 3790 90863 61986 685 31114 5094 4093 4769 5358 3165 8934 40 7032 50804 2906 2245 129937 176419 43871 4017 68552 165843 5221 2170 2206 6832 81784 93040 66934 6502 5278 1191 117867 7 25947 2135 26696 3146 6484 89305 4139 3798 32139 104841 5522 34530 382 101895 2734 4506 34330 2014 5501 172233 3940 2009 943 3615 79536 929 2207 106002 26147 32009 162414 3039 276 7773 1674 2204 3519 320 2863 113532 33126 1682 1488 2946 83613 4432 349 5479 7018 112460 4223 160730 541 2432 32515 2177 26554 1127 3720 61 6887 457 176371 2428
ford,86286 149334 6549 172591 3730 70708 72720 1208 858 1672 58783 4690 2906 2245 2023 55363 1221 43871 68552 140725 8451 83270 81784 6832 130052 3365 78703 171891 7 7072 6484 7052 3798 2940 5155 1226 8507 101895 2734 5300 96655 4506 4025 810 2114 26444 106002 1674 3519 2469 33126 4323 83613 1488 7178 765 7320 349 5479 37382 7018 6327 541 55854 6040 7193 7325 4804 1894 35807 457 176371 4111 3095 5440 3256 1608 140359 5826 7822 1272 4557 5755 4406 32296 33004 8677 26729 81681 3035 92954 1339 3088 260 4628 7184 1196 1198 2115
julia,67508 5962 27105 4439 165635 6827 3974 7154 129333 4615 148881 195 6812 105211 2572 3686 4965 33903 70293 393 54274 67193 175569 172233 45662 3436 597 2749 6810 87522 305 56060 9018 6012 1480 2724 3408 46572 1569 32234 1777 4161 3918 2803 2432 7 1057 89678 102760 8943 2671 4062 43376 64499 1597 1526 94015 6786 107997 4639 4745 74450 182639 140525 4524 410 360 8092 74324 6619 157200 3751 190213 93805 1701 80551 7018 2124 1325 47124 2355 3489 8984 4963 65740 3225 4054 92 49647 991 56788 7375 168
ormond,54274 172233 1480 7 64499 74324 168
kinnear,3061 3673 92309 170551 66310 27563 4629 132660 98633 1167 41716 2207 7449 7844 419 74795 4231 34321 46578 7 2035 51037 3675 103606 102165 27802 148675 61729 91688 2424 47644 7150 1784 5680 5152 49347 77414 90376
peter,1255 85022 72356 140737 36708 6234 3223 84273 4443 1180 3446 89580 7708 65225 88345 4500 1162 5256 2387 58376 1554 3597 6881 1148 3221 1680 6268 121169 115111 114184 4350 3626 304 6591 2311 151759 8578 68954 5021 4546 1173 1997 6238 799 3968 7051 1999 1225 55267 1125 247 145839 1516 3752 1223 96430 103221 5747 37727 160573 33154 4156 114678 5472 2882 4927 64620 136016 110130 3152 3751 4890 6143 2164 7073 83369 130450 8427 337 824 6663 3168 911 100304 2286 73268 61123 2919 74089 231 134853 5809 4708 62299 724 58103 3672 2087 4886
hewitt,160848 8372 5957 2279 148667 7572 5178 3858 8861 73431 1919 369 1365 4228 47384 5621 1644 1895 46337 4980 1848 8 2338
twain,94953 55020 112450 6506 96935 4649 63131 137345 8 5076 147002 32600
stephen,2119 96821 4888 117511 31878 6780 4270 5556 2167 6618 8974 5433 78034 7454 151695 4725 2513 110281 40583 96488 1762 26629 40966 809 46772 1241 1797 2740 2617 1824 341 88267 3590 5076 59915 100882 148982 53883 2320 2025 4642 180095 81132 4135 1105 5077 3709 4780 2082 6181 64114 96114 73211 114028 2451 73290 141668 40697 1094 81791 8947 318 62 1367 1805 4864 161634 52952 2020 2737 102278 386 5278 3513 119167 346 60753 160730 2517 3708 3967 2307 1179 64622 3946 742 5853 26717 2885 2787 800 2898 4492 1485 31424 2050 2120 2118 65133
sommers,4270 7454 1762 2617 7073 5076 70336 243 179401 362 5313 8 188301
thomas,128908 33435 2613 172253 80834 66320 52042 2360 3615 4562 32460 7991 4600 116799 1979 5582 4342 494 27716 140289 96829 5650 181315 3527 47491 6300 3160 4958 96728 41573 1914 55061 5988 2952 88108 56782 114335 1111 50804 790 161044 149590 5673 1673 3697 145724 7096 3534 7065 121342 51088 130498 4054 2701 61210 26693 109864 543 167538 2906 1432 142456 27674 5773 106144 117895 27022 5102 167854 5296 5995 73344 1008 1097 183635 94011 7062 47122 62 69304 33421 2473 8501 3259 7352 148667 26472 52952 5803 27373 119218 1911 4090 32770 346 3033 159817 102984 640
brad,50872 103819 27866 5625 49284 6720 8961 4725 95313 60647 2761 187541 4738 5962 2171 95175 132046 178 5416 1746 171749 2320 115210 4011 60674 170289 59131 8169 8950 4161 161127 61323 59549 33679 68157 173209 1061 81564 8967 105351 3100 4450 2315 4745 86898 55391 97860 219 5347 4564 132796 186587 212 158 2959 3498 46723 47 481 180231 47644 160646 1488 84392 27706 2607 51575 405 89492 253 350 61692 1619 149352 92681 3445 1835 4901 5476 103249 7458 91630 8984 4963 96815 1999 266 8 6536 69278 32 4142 101360 64957 53322 2340 129937 55363 69654
renfro,143458 55112 27328 1809 2320 115111 4450 55391 219 143525 5347 90343 350 8
rocket,128852 118924 33677 6827 101 54745 6265 6863 52319 7390 94661 4813 51903 50923 3679 1646 6025 8 5414 7979 61255 4373 3564 2772 141866 3142 7085 34338 3539 5670 6782 79073 5610 77191 3791 52299 132496 27879 2859 26231 3586 8385 92674 38304 1054 4757 2534 3254 5062 6183 948 99638 70862 5569 3478 3145 4789 49396 2275 3897 90528 87867 3070 96488 90343 78209 6057 95307 1913 95744 150604 76763 32116 373 33646 132454 1298 4433 144716 3893 72603 33615 86059 2865 2450 8094 104218 4419 5128 263 65810 4153 4719 112316 5500 3210 63393 4599 4589
hyams,2311 4443 100579 65514 3113 1429 3197 3669 8507 879 9 2457 379 4756 27618
karen,143458 55112 27328 1809 6334 115111 118166 143525 117107 90343 4354 26357 2572 183317 96471 3064 2303 496 2036 141668 4671 2625 2272 6791 50802 110591 4113 2177 1875 104129 6820 2521 1341 4390 6290 25788 70183 3087 5212 117922 4533 27746 3843 1312 147374 3421 5391 6744 69685 9 101612 6962 3201 95690 1959 27369 2055 3699 92264 55451 62718 193573 5066 179401 6715 4447 151317 8727 6671 58107 44193 7380 61250 1629 147376 27473 110281 5693 169 1213 1198 1105
elise,53435 42723 6707 133832 83134 7742 2008 142074 32009 183295 71282 122884 9 51933 104272 82202 68157 8033 95313 1201 61240 2761 184931 152071 94122 73321 52281
baldwin,144210 167064 100553 182299 809 85881 533 66544 6331 2901 170993 3839 115502 4003 79 540 3107 1900 109895 2240 2330 138966 2718 4386 2307 168418 113849 117881 1095 73015 1615 2174 7137 2847 7259 7030 2448 5752 852 69712 105593 4629 2794 3270 459 71 3838 145839 5968 2836 2247 1833 94015 2042 2623 9 1401 1021 103980 2328 5437 65 42011 4396 1050 92348 3801 4063 52724 408 2552 8810 6699 2589 5080 4035 1439 4446 295 43908 98243 92509 7078 156675 3135 48416 550 6425 5768 5309 59333 7016 79702 54732 490 42015 274 124484 118512
gene,37495 2786 177939 1278 899 4860 6039 3606 1459 25946 2300 26249 7294 3861 2662 7614 6122 8126 1791 4326 4979 4889 21 40478 6515 130444 619 3812 175475 26375 2353 2205 3505 3208 8998 4473 688 2640 4353 3507 1003 5250 4874 942 1375 55620 3937 383 1953 4958 303 2013 32058 454 117511 87485 4228 3360 6528 3599 1099 6879 943 69436 7049 141 458 9 3671 26344 161 3680 3730 8008 2643 33126 4632 55036 4546 4756 6732 2641 5254 2294 7308 1006 1073 900 4662 8375 6560 70599 2393 1266 2870 3469 1373 5338 2736
quintano,1678 4860 3208 688 9 6723 4756 7308 667 4846 6722 2748
jean-claude,1131 142020 73 7301 8601 3134 32657 8270 7064 6339 4846 88911 25805 173619 954 6969 54617 602 60818 285 6783 2804 26401 37444 6299 5772 7335 89939 4190 25782 4914 7206 1111 8477 8487 5929 26003 25750 48032 26052 26713 142424 154 7749 1941 34482 4237 5493 2147 6978 85394 1564 841 3967 1016 2847 31545 2885 3364 5099 2728 4357 3404 2720 2939 6228 99532 715 89904 2278 4298 3368 4828 25753 27689 3132 5628 73266 3004 59026 3549 71453 4383 718 4926 4679 7742 1882 4840 6035 3871 4705 8463 141 7981 101612 31123 5782 60766
van,8364 82 889 142456 6890 1117 34326 91860 144222 704 26696 53447 3019 116505 63222 4200 1611 72424 130842 34397 184245 1860 79357 71810 692 6577 444 2196 4580 393 109576 4019 26002 3597 149612 26308 32460 1676 94867 2878 4697 167634 990 4714 2447 464 31030 6162 7454 1497 97285 45 7700 173205 1194 157108 33237 2807 71867 4124 2511 1867 5212 5283 2389 3182 52042 5300 7218 58826 2808 1201 4926 1129 4030 7831 4833 64983 3871 5666 9 3681 3516 99574 127319 8008 5649 1123 3926 27705 26198 379 950 3545 90345 405 7833 249 7834
damme,704 26696 63222 4200 72424 34397 71810 6577 2196 4580 393 109576 149612 990 464 1497 2807 2808 58826 9 27705 379 3444 4614 100579
powers,26631 181 179119 7940 53883 81132 142424 31660 3408 132153 6746 151759 3710 4123 134524 8593 56869 4850 1341 1217 8939 3038 63276 160440 43333 2513 5008 135885 7306 67799 91660 179053 869 189547 2943 6288 1841 31086 169982 47952 159755 2514 1459 161594 941 7698 102852 761 5768 63515 3545 26542 93805 1942 175485 2033 108090 588 25946 53996 8010 1495 57504 95182 7541 3958 90630 2092 1371 147376 68237 3807 114795 480 102007 6466 3692 51080 4142 31553 1025 106696 16 4886 130518 168 77866 54001 140481 163527 5481 2683 45732 5294 7646 65359 5501 32743 83480
boothe,6281 60128 14 5294 8875 44777 425 96975 927 128908 80126 71341 2370 5409 9 36533 6020 4524 184015 65350 56775 5177 8015 179133 76751
raymond,3951 91488 178615 165489 670 668 574 71466 27186 5560 7581 6918 363 57669 8753 3435 6932 426 2097 2205 140525 140133 5640 1269 87298 2511 2364 7757 351 535 34312 8447 138702 8189 6679 7049 8121 9 62792 1961 2186 27619 949 104837 107945 7294 8958 120827 694 4008 1840 5023 4138 4410 1427 39381 95193 144222 93838 6225 3074 50794 70637 84512 2088 1086 2668 4831 32302 111844 68552 2745 40148 6695 93139 2077 32469 76030 6273 4553 482 6342 7705 6323 59129 4378 102278 504 5959 1589 4978 3933 1938 103 3150 688 3586 1009 193587
barry,3392 6155 206 6971 3543 4032 93855 26059 48678 1395 141866 3327 162414 48593 103819 41716 102378 1216 4010 4654 1068 3825 4487 4174 251 131130 97988 3078 2742 1061 5596 4774 91784 4465 148675 5239 1352 168358 2851 2281 5341 1961 478 2253 1456 1051 7895 2257 109372 4203 5338 5224 63826 110281 5696 58103 2662 55768 109317 3884 42013 4969 3265 7044 21 3068 7448 3448 6357 45208 7481 27373 42725 2495 6797 3420 6055 26717 152970 176751 225 3115 3098 785 82053 2657 1226 37857 2178 41863 385 1464 31431 5134 5255 1747 1580 122 4844
campbell,3674 3673 3672 54768 6568 63393 47999 3843 1974 69069 1975 95633 3041 4104 39715 6625 64034 3786 114184 8982 147196 1696 3134 5127 44889 58309 5589 6297 343 3043 5212 3040 104339 160440 3106 2324 3196 250 118702 61628 4812 159069 3230 118512 3847 5197 59731 1977 5539 4478 1262 3768 1980 3766 4649 2059 27776 667 1088 149350 1222 147142 5345 31030 34536 3767 71135 903 87028 113313 66427 86835 141646 93819 5856 7165 7125 44731 132660 91666 5387 96471 123310 5529 88932 55071 1215 34523 175743 33421 8511 53519 175585 75395 59014 4105 5792 85025 72129
ian,2589 27826 136850 2281 41 6314 48982 4393 7841 63826 7987 2320 103596 55052 4780 2226 161918 5102 54256 136305 6835 76030 1453 52299 3075 80860 5111 86880 30894 4378 27595 632 2359 2333 346 1957 3662 3947 3793 55444 91976 4794 1719 5165 160422 168248 167018 1656 7650 56620 7123 1437 111362 112911 5666 2706 3353 106489 141799 55259 19 2600 258 8290 979 3664 135288 916 118696 7988 6402 5872 4370 131013 1606 58162 131130 2482 98809 4865 2788 2236 5422 54190 7247 7190 3514 5952 54787 5400 58295 10 140016 4993 2554 7057 7153 6104 59784
